Store Nbr	Store Name	Store Type Descr	Open Sunday Flag	Street Address	City	State	Zip Code	MDSE Major Zone	MDSE Sub Zone	Square Footage	Subdiv	Region	District	Open Date	Expansion Size SQFT	Expansion Open Date	Dry Run Date	Regular Warehouse	Assembly Warehouse	Circular Warehouse	Distribution Warehouse	WPM Warehouse	Store Prototype Nbr	IDC	IDC Desc	Port	Port Desc
2721	CAYEY, PR	BASE STR Supercenter	Y	PLZ CALLE CENTL STATE 1 735	CAYEY	PR	00736	20	27	181436	1I	29	811	04/04/2001	0		04/04/2001	7035	7035	7035	7035	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2722	FAIRBANKS, AK	BASE STR Supercenter	Y	537 JOHANSEN EXPY	FAIRBANKS	AK	99701	90	91	245759	1M	49	469	04/28/2004	169681	06/25/2008	04/28/2004	6037	6037	6037	6037	6029	195	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2723	SUMITON, AL	BASE STR Supercenter	Y	690 HIGHWAY 78	SUMITON	AL	35148	40	45	151980	1A	1	2	09/15/1999	0		09/15/1999	6006	6006	6006	6006	6014	142	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2724	PASADENA, TX	BASE STR Supercenter	Y	1107 SHAVER ST	PASADENA	TX	77506	30	34	207493	1B	6	63	09/15/1999	0		09/15/1999	7036	7036	7036	7036	6005	192	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2725	LEWIS CENTER, OH	BASE STR Supercenter	Y	8659 COLUMBUS PIKE	LEWIS CENTER	OH	43035	70	75	203750	1E	21	217	01/26/2000	0		01/26/2000	6024	6024	6024	6024	6022	192	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2726	REYNOLDSBURG, OH	BASE STR Supercenter	Y	2793 TAYLOR ROAD EXT	REYNOLDSBURG	OH	43068	70	75	204184	1E	21	219	01/26/2000	0		01/26/2000	6024	6024	6024	6024	6022	192	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2727	FLORIDA CITY, FL	BASE STR Supercenter	Y	33501 S DIXIE HWY	FLORIDA CITY	FL	33034	20	26	224132	1A	11	110	10/27/1999	0		10/27/1999	7038	7038	7038	7038	6014	208	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2728	DECATUR, (S), IL	BASE STR Supercenter	Y	4625 E MARYLAND ST	DECATUR	IL	62521	70	75	183211	1N	43	275	08/18/1999	0		08/18/1999	6009	6009	6009	6009	6022	172	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2729	FORT COLLINS-LOVELAND, CO	BASE STR Supercenter	Y	1250 E MAGNOLIA ST	FORT COLLINS	CO	80524	70	73	213445	1M	47	378	10/24/2001	0		10/24/2001	6019	6019	6019	6019	6029	192	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2730	TARBORO, NC	BASE STR Supercenter	Y	110 RIVER OAKS DR	TARBORO	NC	27886	50	56	151980	1F	26	299	01/26/2000	0		01/26/2000	6040	6040	6040	6040	6014	142	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2731	GAINESVILLE WEST MCEVER R	BASE STR Nghbrhd Mkt	Y	2892 BROWNS BRIDGE RD	GAINESVILLE	GA	30504	50	56	41117	1O	59	554	01/28/2015	0		01/28/2015	6054	6054	6054	6054	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2732	VILLA RICA, GA	BASE STR Supercenter	Y	600 CARROLLTON VILLA RICA HWY	VILLA RICA	GA	30180	50	56	152300	1A	2	22	01/26/2000	0		01/26/2000	6054	6054	6054	6054	6014	142	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2733	PERRY, GA	BASE STR Supercenter	Y	1009 SAINT PATRICKS DR	PERRY	GA	31069	40	46	152300	1A	3	32	07/21/1999	0		07/21/1999	6010	6010	6010	6010	6014	142	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2734	NORMAN (E), OK	BASE STR Supercenter	Y	601 12TH AVE NE	NORMAN	OK	73071	50	54	151980	1B	44	353	06/16/1999	0		06/16/1999	6068	6068	6068	6068	6008	142	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2735	SACRAMENTO, CA	BASE STR Supercenter	Y	6051 FLORIN RD	SACRAMENTO	CA	95823	40	42	195250	1M	56	454	10/24/2001	133613	06/17/2009	10/24/2001	6026	6026	6026	6026	6029	195	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2738										0	1W	68	715	06/05/2012	0		06/05/2012	6039	6039	6039	6039	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2739	BAY MINETTE, AL	BASE STR Supercenter	Y	701 MCMEANS AVE	BAY MINETTE	AL	36507	30	35	159379	1A	1	6	08/18/1999	0		08/18/1999	6011	6011	6011	6011	6005	142	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2740	TAMPA, FL	BASE STR Supercenter	Y	19910 BRUCE B DOWNS BLVD	TAMPA	FL	33647	30	36	199724	1A	9	113	10/11/2000	0		10/11/2000	6020	6020	6020	6020	6014	192	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2741	BENTONVILLE,AR WNM/NEIGHB	BASE STR Nghbrhd Mkt	Y	3510 SE 14TH ST	BENTONVILLE	AR	72712	50	55	40257	1O	65	534	10/07/1998	0		10/07/1998	6094	6094	6094	6094	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2742	SPRINGDALE,AR WNM/NEIGHB	BASE STR Nghbrhd Mkt	Y	1375 MARKET SQUARE DR	SPRINGDALE	AR	72762	50	55	40257	1O	65	534	11/11/1998	0		11/11/1998	6094	6094	6094	6094	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2743	SHERWOOD,AR WNM NEIGH MKT	BASE STR Nghbrhd Mkt	Y	8801 HIGHWAY 107	SHERWOOD	AR	72120	50	55	40257	1O	65	537	10/14/1998	0		10/14/1998	6018	6018	6018	6018	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2744	FORT SMITH,AR WNM NEIGH M	BASE STR Nghbrhd Mkt	Y	4900 ROGERS AVE STE 101J	FORT SMITH	AR	72903	50	55	40257	1O	65	537	11/11/1998	0		11/11/1998	6094	6094	6094	6094	6008	40	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2745	FAYETTEVILLE,AR WNM NEIGH	BASE STR Nghbrhd Mkt	Y	2690 E CITIZENS DR	FAYETTEVILLE	AR	72703	50	55	40257	1O	65	537	11/03/1999	0		11/03/1999	6094	6094	6094	6094	6008	40	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2746										0	1W	68	715	06/26/2012	0		06/26/2012	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2747	WARWICK (W), RI	BASE STR Wal-Mart	Y	650 BALD HILL RD	WARWICK	RI	02886	70	76	139058	1E	15	161	01/23/2002	0		01/23/2002	6030	6030	6030	6030	6041	129	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2748	GULF SHORES, AL	BASE STR Supercenter	Y	170 E FORT MORGAN RD	GULF SHORES	AL	36542	30	35	186832	1A	1	1	07/21/2004	0		07/21/2004	6011	6011	6011	6011	6005	173	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2749	SPRUCE PINE, NC	BASE STR Supercenter	Y	2514 HALLTOWN RD	SPRUCE PINE	NC	28777	60	66	151980	1F	28	303	01/26/2000	0		01/26/2000	6039	6039	6039	6039	6014	142	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2750										0	1W	68	715	07/17/2012	0		07/17/2012	6066	6066	6066	6066	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2751	ENGLEWOOD (N), CO	BASE STR Supercenter	Y	601 ENGLEWOOD PKWY	ENGLEWOOD	CO	80110	70	73	147679	1M	47	380	09/20/2000	135707	10/26/2011	09/20/2000	6019	6019	6019	6019	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2752	COMMERCE CITY, CO	BASE STR Supercenter	Y	5990 DAHLIA ST	COMMERCE CITY	CO	80022	70	73	154761	1M	47	585	10/27/1999	0		10/27/1999	6019	6019	6019	6019	6029	142	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2753	CLAYTON, GA	BASE STR Supercenter	Y	1455 HIGHWAY 441 S	CLAYTON	GA	30525	50	56	154015	1A	2	18	05/17/2000	0		05/17/2000	6039	6039	6039	6039	6014	144	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2754	WAYNESBORO, GA	BASE STR Supercenter	Y	1500 N LIBERTY ST	WAYNESBORO	GA	30830	40	46	109630	1A	3	30	10/27/1999	0		10/27/1999	6010	6010	6010	6010	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2755	FLOWOOD, MS	BASE STR Supercenter	Y	5341 HIGHWAY 25	FLOWOOD	MS	39232	40	45	188127	1A	14	140	09/15/1999	0		09/15/1999	6011	6011	6011	6011	6005	172	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2756	FREDERICK (N)	BASE STR Supercenter	Y	2421 MONOCACY BLVD	FREDERICK	MD	21701	60	66	187033	1E	75	280	03/20/2002	135670	01/25/2017	03/20/2002	7045	7045	7045	7045	6041	129	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2757	MURFREESBORO NORTH TN	BASE STR Supercenter	Y	2012 MEMORIAL BLVD	MURFREESBORO	TN	37129	50	55	183493	1F	12	151	10/22/2014	0		10/22/2014	6066	6066	6066	6066	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2758	PLYMOUTH NH	BASE STR Supercenter	Y	683 TENNEY MOUNTAIN HWY	PLYMOUTH	NH	03264	80	86	151980	1E	16	181	10/30/2002	0		10/30/2002	6030	6030	6030	6030	6041	142	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2760	JACKSON, AL	BASE STR Supercenter	Y	4206 N COLLEGE AVE	JACKSON	AL	36545	40	45	110955	1A	1	6	09/15/1999	0		09/15/1999	6011	6011	6011	6011	6005	109	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2761	POUNDING MILL, VA	BASE STR Supercenter	Y	13320 G.C. PEERY HWY	POUNDING MILL	VA	24637	60	66	151980	1F	27	311	06/14/2000	0		06/14/2000	6039	6039	6039	6039	6014	142	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2762	FAIRLAWN, VA	BASE STR Supercenter	Y	7373 PEPPERS FERRY BLVD	FAIRLAWN	VA	24141	50	56	151980	1F	27	312	08/18/1999	0		08/18/1999	6039	6039	6039	6039	6014	142	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2763	DONNA TX	BASE STR Supercenter	Y	900 N. SALINAS BOULEVARD	DONNA	TX	78537	30	34	186933	1B	8	79	03/11/2015	0		03/11/2015	6016	6016	6016	6016	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2764	ALTOONA, IA	BASE STR Supercenter	Y	3501 8TH ST SW	ALTOONA	IA	50009	70	75	183211	1N	51	413	03/15/2000	0		03/15/2000	6009	6009	6009	6009	6022	172	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2765	LOS FRESNOS TX	BASE STR Supercenter	Y	1004 W. OCEAN BOULEVARD	LOS FRESNOS	TX	78566	30	34	123008	1B	8	569	03/11/2015	0		03/11/2015	6016	6016	6016	6016	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2766	SCOTTSDALE (N) AZ	BASE STR Supercenter	Y	15355 N NORTHSIGHT BLVD	SCOTTSDALE	AZ	85260	30	33	208772	1M	46	370	01/26/2000	0		01/26/2000	6031	6031	6031	6031	6029	192	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2767	MESA (NORTH) AZ	BASE STR Supercenter	Y	4505 E MCKELLIPS RD	MESA	AZ	85215	30	33	223631	1M	46	372	01/21/2004	0		01/21/2004	6031	6031	6031	6031	6029	208	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2768	MESA (S), AZ	BASE STR Supercenter	Y	1955 S STAPLEY DR	MESA	AZ	85204	30	33	219750	1M	46	372	10/27/1999	0		10/27/1999	6031	6031	6031	6031	6029	208	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2769	SAN ANTONIO WALZEM & PARK	BASE STR Supercenter	Y	5626 WALZEM ROAD	SAN ANTONIO	TX	78218	40	44	152142	1B	8	87	04/23/2014	0		04/23/2014	6016	6016	6016	6016	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2771	MONTICELLO, IN	BASE STR Supercenter	Y	1088 W BROADWAY ST	MONTICELLO	IN	47960	70	75	151980	1F	23	246	03/15/2000	0		03/15/2000	6092	6092	6092	6092	6022	142	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2772	SOUTHPORT, NC	BASE STR Supercenter	Y	1675 N HOWE ST	SOUTHPORT	NC	28461	50	56	154015	1F	26	300	01/26/2000	0		01/26/2000	6040	6040	6040	6040	6014	144	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2773	LA GRANGE GA	BASE STR Nghbrhd Mkt	Y	955 LAFAYETTE PARKWAY	LA GRANGE	GA	30241	40	46	41117	1O	72	544	01/21/2015	0		01/21/2015	6054	6054	6054	6054	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2774	DUBLIN OH	BASE STR Supercenter	Y	7730 SAWMILL ROAD	DUBLIN	OH	43016	70	75	168210	1E	21	217	05/30/2014	0		05/30/2014	6024	6024	6024	6024	6022	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2777	SUPRISE,AZ	BASE STR Supercenter	Y	13770 W BELL RD	SURPRISE	AZ	85374	30	33	229541	1M	46	368	05/17/2000	0		05/17/2000	6031	6031	6031	6031	6029	208	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2778	COOLIDGE, AZ	BASE STR Supercenter	Y	1695 N ARIZONA BLVD	COOLIDGE	AZ	85128	30	33	107356	1M	46	373	01/24/2001	0		01/24/2001	6031	6031	6031	6031	6029	107	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2780	CALDWELL, ID	BASE STR Supercenter	Y	5108 CLEVELAND BLVD	CALDWELL	ID	83607	60	62	203750	1M	54	399	08/16/2000	0		08/16/2000	7026	7026	7026	7026	6029	192	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2781	NAMPA, ID	BASE STR Supercenter	Y	2100 12TH AVE RD	NAMPA	ID	83686	60	62	204184	1M	54	399	08/16/2000	0		08/16/2000	7026	7026	7026	7026	6029	192	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2782	MOUNTAIN HOME, ID	BASE STR Supercenter	Y	2745 AMERICAN LEGION BLVD	MOUNTAIN HOME	ID	83647	80	83	154015	1M	54	400	08/16/2000	0		08/16/2000	7026	7026	7026	7026	6029	144	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2783	LEXINGTON, (NE) KY	BASE STR Supercenter	Y	500 W NEW CIRCLE RD	LEXINGTON	KY	40511	60	65	201384	1F	41	260	01/26/2000	0		01/26/2000	6017	6017	6017	6017	6022	192	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2784	BEATRICE, NE	BASE STR Supercenter	Y	3620 N 6TH ST	BEATRICE	NE	68310	70	74	154693	1B	50	407	01/26/2000	0		01/26/2000	6035	6035	6035	6035	6008	142	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2785	VICTOR, NY	BASE STR Supercenter	Y	441 COMMERCE DR	VICTOR	NY	14564	80	86	99581	1E	18	192	03/17/2010	0		03/17/2010	6038	6038	6038	6038	6041	60	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2786	AVON IN	BASE STR Supercenter	Y	9500 E US HIGHWAY 36	AVON	IN	46123	70	75	203622	1F	23	482	01/21/2004	0		01/21/2004	6017	6017	6017	6017	6022	192	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2787	INDIANAPOLIS (N), IN	BASE STR Supercenter	Y	7325 N KEYSTONE AVE	INDIANAPOLIS	IN	46240	70	75	219750	1F	23	482	03/15/2000	0		03/15/2000	6017	6017	6017	6017	6022	208	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2788	BROWNSBURG, IN	BASE STR Supercenter	Y	400 W NORTHFIELD DR	BROWNSBURG	IN	46112	70	75	188222	1F	23	246	01/26/2000	0		01/26/2000	6017	6017	6017	6017	6022	172	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2789	BOYNTON BEACH(E), FL	BASE STR Supercenter	Y	3200 OLD BOYNTON RD	BOYNTON BEACH	FL	33436	20	26	219750	1A	11	108	01/24/2001	0		01/24/2001	7038	7038	7038	7038	6014	208	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2791	GEORGETOWN, DE	BASE STR Supercenter	Y	4 COLLEGE PARK LN	GEORGETOWN	DE	19947	50	56	109630	1E	75	285	08/16/2000	0		08/16/2000	7034	7034	7034	7034	6041	109	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2792	WAYNE, WV	BASE STR Supercenter	Y	100 MCGINNIS DR	WAYNE	WV	25570	60	66	109630	1F	41	316	09/15/1999	0		09/15/1999	6024	6024	6024	6024	6022	109	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2793	KERNERSVILLE, NC	BASE STR Supercenter	Y	1130 S MAIN ST	KERNERSVILLE	NC	27284	50	56	192544	1F	26	308	01/26/2000	0		01/26/2000	7045	6070	6070	6070	6014	192	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2794	EPHRAIM, UT	BASE STR Supercenter	Y	777 N MAIN ST	EPHRAIM	UT	84627	80	83	110798	1M	54	405	08/16/2000	0		08/16/2000	7026	7026	7026	7026	6029	109	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2795	ASHLAND VA	BASE STR Supercenter	Y	145 HILL CARTER PKWY	ASHLAND	VA	23005	50	56	152312	1F	27	287	06/18/2003	0		06/18/2003	6023	6023	6023	6023	6041	145	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2796	OLDSMAR, FL	BASE STR Supercenter	Y	3801 TAMPA RD	OLDSMAR	FL	34677	30	36	208052	1A	9	111	10/24/2001	0		10/24/2001	6020	6020	6020	6020	6014	192	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2797	STURBRIDGE, MA	BASE STR Wal-Mart	Y	100 CHARLTON RD	STURBRIDGE	MA	01566	80	86	96730	1E	15	154	09/15/1999	0		09/15/1999	6038	6038	6038	6038	6041	93	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2799	CLINTON, MD	BASE STR Wal-Mart	Y	8745 BRANCH AVE	CLINTON	MD	20735	50	56	134247	1E	75	508	10/25/2000	0		10/25/2000	6023	6023	6023	6023	6041	129	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2801	ALBANY GILLIONVILLE GA	BASE STR Nghbrhd Mkt	Y	108 S WESTOVER BLVD	ALBANY	GA	31707	40	46	41117	1O	59	546	12/10/2014	0		12/10/2014	6010	6010	6010	6010	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2803	EDMOND, (NW) OK	BASE STR Supercenter	Y	2200 W DANFORTH RD	EDMOND	OK	73003	50	54	209115	1B	44	352	05/17/2000	0		05/17/2000	6094	6094	6094	6094	6008	192	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2804	OKLAHOMA CITY (C), OK	BASE STR Supercenter	Y	1801 BELLE ISLE BLVD	OKLAHOMA CITY	OK	73118	50	54	219750	1B	44	353	07/19/2000	0		07/19/2000	6094	6094	6094	6094	6008	208	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2805	EMPORIA, VA	BASE STR Supercenter	Y	303 MARKET DR	EMPORIA	VA	23847	50	56	109630	1F	27	314	01/26/2000	0		01/26/2000	6023	6023	6023	6023	6041	109	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2806	BOILING SPRINGS, SC	BASE STR Supercenter	Y	4000 HWY #9	BOILING SPRINGS	SC	29316	50	56	183211	1F	4	43	10/13/1999	0		10/13/1999	6070	6070	6070	6070	6014	172	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2807	HARRISONBURG, VA	BASE STR Supercenter	Y	2160 JOHN WAYLAND HWY	HARRISONBURG	VA	22801	50	56	151980	1F	27	315	01/26/2000	0		01/26/2000	7045	7045	7045	7045	6041	142	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2808	MIDLOTHIAN (S), VA	BASE STR Supercenter	Y	12200 CHATTANOOGA PLZ	MIDLOTHIAN	VA	23112	50	56	219750	1F	27	290	05/17/2000	0		05/17/2000	6023	6023	6023	6023	6041	208	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2809	BUCKHANNON, WV	BASE STR Supercenter	Y	100 BUCKHANNON CROSSROADS	BUCKHANNON	WV	26201	60	66	154015	1F	41	320	08/16/2000	0		08/16/2000	7045	7045	7045	7045	6041	142	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2810	SPENCER, WV	BASE STR Supercenter	Y	97 WILLIAMS DR	SPENCER	WV	25276	60	66	110736	1F	41	316	01/26/2000	0		01/26/2000	6024	6024	6024	6024	6022	109	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2811	ATHENS, GA	BASE STR Supercenter	Y	4375 LEXINGTON RD	ATHENS	GA	30605	50	56	206044	1A	2	21	01/26/2000	0		01/26/2000	6010	6010	6010	6010	6014	192	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2812	ROCHESTER (S), MN	BASE STR Supercenter	Y	25 25TH ST SE	ROCHESTER	MN	55904	80	85	206178	1N	52	425	03/15/2000	0		03/15/2000	6025	6025	6025	6025	6022	192	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2813	MARSHFIELD, WI	BASE STR Supercenter	Y	2001 N CENTRAL AVE	MARSHFIELD	WI	54449	80	85	186113	1N	53	434	04/19/2000	0		04/19/2000	6025	6025	6025	6025	6022	172	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2814	HIALEAH GARDENS (NW) FL	BASE STR Supercenter	Y	9300 NW 77TH AVE	HIALEAH	FL	33016	20	26	228814	1A	11	110	09/20/2000	0		09/20/2000	7038	7038	7038	7038	6014	208	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2815	ROLLING MEADOWS, IL	BASE STR Wal-Mart	Y	1460 GOLF RD	ROLLING MEADOWS	IL	60008	80	85	133989	1N	25	268	05/17/2000	0		05/17/2000	6092	6092	6092	6092	6022	120	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2816	NILES, IL	BASE STR Wal-Mart	Y	5630 W TOUHY AVE	NILES	IL	60714	80	85	132087	1N	25	267	04/19/2000	0		04/19/2000	6092	6092	6092	6092	6022	120	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2817	LANSING, IL	BASE STR Supercenter	Y	17625 TORRENCE AVE	LANSING	IL	60438	80	85	156122	1N	25	238	01/24/2001	128466	03/11/2015	01/24/2001	6092	6092	6092	6092	6022	129	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2818	HAMMOND, IN	BASE STR Supercenter	Y	7850 CABELA DR	HAMMOND	IN	46324	80	85	186906	1N	25	238	06/14/2000	145554	05/20/2015	06/14/2000	6092	6092	6092	6092	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2819	BLUFFTON, IN	BASE STR Supercenter	Y	2100 N MAIN ST	BLUFFTON	IN	46714	70	75	151980	1F	23	247	01/26/2000	0		01/26/2000	6017	6017	6017	6017	6022	142	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2820	WORTHINGTON, MN	BASE STR Supercenter	Y	1055 RYANS RD	WORTHINGTON	MN	56187	80	85	151980	1N	52	421	01/26/2000	0		01/26/2000	6025	6025	6025	6025	6022	142	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2821	RICHMOND(CHIPPENHAM) VA	BASE STR Supercenter	Y	2410 SHEILA LN	RICHMOND	VA	23225	50	56	219750	1F	27	290	03/15/2000	0		03/15/2000	6023	6023	6023	6023	6041	208	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2822	WALKER, LA	BASE STR Supercenter	Y	28270 WALKER RD S	WALKER	LA	70785	30	35	158104	1A	13	131	03/15/2000	0		03/15/2000	6048	6048	6048	6048	6005	144	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2823	PARKERSBURG, (S) WV	BASE STR Supercenter	Y	2900 PIKE ST	PARKERSBURG	WV	26101	60	66	154015	1F	41	319	01/26/2000	0		01/26/2000	6024	6024	6024	6024	6022	144	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2825	OLD BRIDGE, NJ	BASE STR Wal-Mart	Y	1126 US HIGHWAY 9	OLD BRIDGE	NJ	08857	70	76	134247	1E	17	175	09/19/2001	0		09/19/2001	7034	7034	7034	7034	6041	129	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2826	COACHELLA CA	BASE STR Nghbrhd Mkt	Y	83053 AVENUE 48	COACHELLA	CA	92236	30	32	53904	1O	61	515	05/14/2014	0		05/14/2014	7033	7033	7033	7033	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2827	CORALVILLE, IA	BASE STR Supercenter	Y	2801 COMMERCE DR	CORALVILLE	IA	52241	70	75	203750	1N	51	417	11/01/2000	0		11/01/2000	6009	6009	6009	6009	6022	192	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2828	MILWAUKEE (S), WI	BASE STR Supercenter	Y	3355 S 27TH ST	MILWAUKEE	WI	53215	80	85	208828	1N	53	435	01/24/2001	140916	06/03/2009	01/24/2001	7039	7039	7039	7039	6022	195	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
2830	EDDYSTONE, PA	BASE STR Wal-Mart	Y	1570 CHESTER PIKE	EDDYSTONE	PA	19022	60	66	141147	1E	22	166	01/24/2001	0		01/24/2001	7034	7034	7034	7034	6041	134	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2831	JEROME, ID	BASE STR Supercenter	Y	2680 S LINCOLN AVE	JEROME	ID	83338	80	83	154015	1M	54	400	08/16/2000	0		08/16/2000	7026	7026	7026	7026	6029	144	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
2832	HARDEEVILLE, SC	BASE STR Supercenter	Y	4400 HIGHWAY 278	HARDEEVILLE	SC	29927	30	36	151980	1F	4	34	05/17/2000	0		05/17/2000	6010	6010	6010	6010	6014	142	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
2833	GRAFTON, WV	BASE STR Supercenter	Y	#1 WAL-MART LANE	GRAFTON	WV	26354	60	66	109630	1F	41	320	01/26/2000	0		01/26/2000	7045	7045	7045	7045	6041	109	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
2835	SAN ANTONIO GILBEAU TX	BASE STR Nghbrhd Mkt	Y	9006 GUILBEAU ROAD	SAN ANTONIO	TX	78250	40	44	41117	1O	64	528	01/28/2015	0		01/28/2015	6016	6016	6016	6016	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
2836	FUQUAY-VARINA, NC	BASE STR Supercenter	Y	1051 E BROAD ST	FUQUAY VARINA	NC	27526	50	56	154450	1F	26	295	03/20/2002	0		03/20/2002	6040	6040	6040	6040	6014	144	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
